id,neighbourhood_cleansed,accommodates,bathrooms,bedrooms,beds,daily_price,number_of_reviews,review_scores_rating,review_scores_location,TV,WiFi,Air_Condition,Wheelchair_accessible,Kitchen,Breakfast,Elevator,Heating,Washer,Iron,Luggage_dropoff_allowed,Pets_allowed,Smoking_allowed
6398741,7,4,3,1,3,90,4,95,10,1,0,0,0,0,0,1,1,0,0,0,0,0
6473093,7,2,3,1,1,73,5,100,10,1,1,0,0,1,0,1,1,1,1,0,1,0
6475980,7,4,3,1,4,80,18,94,10,1,1,0,0,1,0,0,1,1,1,0,1,0
6524234,7,2,3,0,1,63,5,100,10,1,1,1,0,1,0,1,1,1,0,0,0,0
6636638,7,2,3,0,1,90,4,95,10,1,1,1,0,1,0,0,1,0,0,0,1,0
6639139,7,2,3,0,1,50,13,91,10,0,1,1,0,1,0,1,1,1,0,0,0,0
6653401,7,2,3,1,2,50,17,92,10,0,1,1,0,1,0,1,1,1,0,0,0,0
6787068,7,2,3,0,1,75,67,98,9,0,1,0,0,0,0,0,1,0,1,1,0,0
6812116,7,4,3,2,2,110,39,97,10,1,1,0,0,1,0,0,1,1,1,1,0,0
6824441,7,4,3,1,2,85,16,93,9,1,0,0,0,1,0,0,1,1,0,0,0,0
6898937,7,6,5,2,6,140,28,95,9,1,1,0,0,1,0,0,1,0,1,0,1,0
6906235,7,4,3,1,2,62,43,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
6935114,7,4,3,1,4,51,140,94,9,1,1,1,0,1,0,0,1,0,1,0,1,1
6945561,7,2,3,0,1,90,1,100,8,1,1,1,0,1,0,0,1,0,0,0,1,0
6961025,7,2,3,0,2,110,2,100,10,1,1,0,0,1,1,1,1,1,1,1,0,1
6968512,7,4,3,1,2,65,16,84,9,1,1,1,0,1,0,1,1,1,1,0,0,0
6989422,7,4,3,0,3,80,33,95,9,1,1,1,1,1,0,0,1,1,0,1,1,0
7100225,7,3,4,1,2,60,6,93,10,1,0,0,0,1,1,1,1,1,1,1,1,1
7152965,7,2,3,0,1,90,2,70,10,1,1,0,0,1,0,0,0,0,0,0,0,0
7233220,7,4,3,2,2,108,32,96,9,0,1,0,0,1,0,1,1,1,1,0,1,1
7271108,7,3,3,1,1,95,6,96,10,1,1,1,0,1,0,1,1,0,0,0,0,0
7353878,7,5,3,2,5,100,14,97,10,1,1,1,0,1,0,1,1,1,1,0,1,1
7449771,7,2,3,1,1,80,44,98,9,1,1,1,0,1,1,1,1,0,1,1,0,0
7488238,7,4,3,1,4,90,4,73,9,1,1,1,0,1,0,0,1,1,1,0,1,0
7588615,7,2,3,1,1,60,50,97,9,1,0,0,0,1,0,1,1,1,0,0,0,0
7631333,7,2,3,1,1,40,30,85,9,0,0,0,0,1,0,0,1,1,0,1,1,0
7732730,7,5,3,0,2,120,9,93,10,1,1,0,0,1,0,0,1,1,1,1,1,1
7796655,7,6,5,3,3,150,44,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
7913166,7,2,3,1,1,52,271,98,10,1,1,1,0,1,0,1,1,1,1,1,0,0
8031593,7,4,3,2,3,115,19,99,10,1,0,1,0,1,0,1,1,0,1,1,1,0
8043494,7,4,3,1,1,80,91,94,10,1,1,1,0,1,0,1,1,1,1,1,0,1
8157652,7,4,3,1,2,55,24,82,8,1,0,0,0,1,0,1,1,1,0,0,1,0
8230453,7,2,3,1,1,70,21,96,9,1,1,1,0,1,0,0,1,1,1,0,0,0
8233770,7,2,3,1,1,100,6,100,10,1,0,1,0,1,0,1,1,1,1,0,0,0
8606124,7,6,3,1,6,75,46,95,9,1,1,1,0,1,1,0,1,1,1,1,0,0
8651349,7,2,3,1,1,79,5,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8780811,7,4,5,1,2,70,100,91,10,1,1,1,0,1,0,0,1,1,1,0,0,0
8900005,7,4,3,2,4,100,107,93,9,1,1,1,0,1,0,0,1,0,1,1,0,0
8952867,7,2,3,0,1,50,31,95,9,1,1,1,0,1,0,1,1,1,1,0,0,0
8989954,7,4,3,1,1,69,112,88,9,1,1,0,0,1,0,1,1,1,0,0,1,0
9074026,7,4,3,2,2,75,249,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
9197689,7,5,5,2,3,104,26,94,10,1,1,1,0,1,0,1,1,1,1,1,0,0
9265156,7,3,3,1,1,46,73,98,10,0,1,1,0,1,0,1,1,1,1,1,0,0
9506990,7,3,3,2,2,85,4,100,10,1,1,1,0,1,0,1,1,1,0,0,0,0
9671642,7,8,5,3,8,145,39,84,9,1,1,1,0,1,0,0,1,1,1,0,1,0
9789636,7,4,3,2,3,38,73,94,9,0,1,1,1,1,0,1,1,1,1,0,1,0
9876787,7,4,3,1,5,85,147,97,10,1,1,1,1,1,0,1,1,0,1,0,0,0
10046505,7,6,5,2,5,125,3,73,7,1,1,1,0,1,0,1,1,1,1,0,0,0
10207319,7,2,3,1,1,58,57,83,9,1,1,0,0,1,0,1,1,0,1,0,0,0
10226211,7,4,3,1,2,65,25,98,10,1,0,0,0,1,1,1,1,1,1,0,1,0
10714203,7,2,3,1,1,35,79,93,9,0,1,0,0,1,0,0,1,1,0,1,0,0
10718466,7,2,3,1,1,60,48,90,9,1,0,1,0,1,0,0,1,1,0,0,0,0
11388208,7,3,3,1,2,65,11,90,9,1,1,0,0,1,0,1,1,1,1,0,1,0
11424618,7,4,5,2,2,80,8,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
11580800,7,3,3,0,2,100,5,100,10,1,1,1,0,1,0,1,1,1,0,0,0,0
11644689,7,2,3,1,1,48,37,96,9,1,1,0,0,1,0,1,1,1,1,0,0,0
11663555,7,2,3,1,1,50,12,97,9,1,1,0,0,1,0,0,1,1,0,0,1,1
11734325,7,4,3,2,2,95,74,94,10,1,1,1,0,1,0,1,1,1,1,1,0,1
11792344,7,2,3,0,1,50,102,95,10,0,1,0,0,1,0,1,1,1,1,0,0,0
11834174,7,4,3,2,3,229,2,90,10,1,1,1,0,1,0,1,1,1,1,1,0,0
11889744,7,4,3,1,2,80,70,93,10,1,1,1,0,1,0,1,1,1,1,0,1,0
11900194,7,6,3,2,6,50,14,89,8,1,1,0,0,1,0,1,1,1,1,0,0,0
11917537,7,4,3,1,2,90,26,97,10,1,1,1,0,1,0,1,1,1,1,1,1,1
11963234,7,5,3,3,5,100,124,96,9,1,1,1,0,1,1,1,1,0,0,0,0,0
11979593,7,6,3,2,6,120,2,80,10,0,0,1,0,1,0,1,1,1,0,0,1,0
12127248,7,3,3,1,2,30,30,88,8,0,0,0,0,1,0,1,1,1,0,0,0,0
12171053,7,2,4,1,1,95,6,97,10,1,0,1,0,1,0,1,1,1,1,0,0,0
12186457,7,3,3,1,2,133,51,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
12299610,7,2,3,1,1,65,10,98,10,1,1,1,0,1,1,1,1,1,0,0,0,0
12314860,7,6,5,2,3,159,35,91,10,1,1,1,1,1,0,1,1,1,1,1,1,0
12384233,7,2,3,1,1,50,20,69,8,0,1,0,0,1,0,0,1,0,1,1,0,0
12392810,7,2,3,0,1,87,14,89,9,1,1,1,0,1,0,0,1,1,1,0,0,0
12457540,7,2,3,1,1,80,4,100,9,0,0,1,1,1,1,1,1,1,1,0,1,0
12847214,7,5,8,4,4,300,10,100,9,1,1,1,0,1,0,1,1,1,1,1,0,0
12852503,7,2,3,1,3,45,1,100,8,0,1,0,0,1,0,1,0,1,0,0,0,0
12987686,7,2,3,1,1,95,5,100,10,1,1,0,0,1,0,1,1,1,1,0,0,0
13037325,7,3,3,1,2,50,97,97,9,0,1,1,0,1,0,0,1,0,1,1,0,0
13042947,7,4,3,1,2,62,47,94,9,1,1,1,0,1,0,0,1,1,1,0,0,0
13321980,7,8,5,3,7,300,78,92,9,1,1,1,0,1,0,1,1,1,1,0,1,0
13326290,7,2,3,1,1,65,128,96,9,0,1,0,0,1,0,0,1,1,1,0,0,0
13394653,7,4,3,1,1,75,114,93,9,1,1,1,0,1,0,1,1,1,1,0,0,0
13472797,7,4,3,1,2,58,32,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
13664237,7,4,3,1,2,77,15,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
13726743,7,4,3,1,1,108,1,80,8,0,1,1,0,1,0,0,1,1,1,0,0,1
13730298,7,4,5,2,2,99,37,95,9,0,1,1,0,1,0,1,1,1,1,0,0,0
13791597,7,5,5,2,3,220,5,100,10,1,1,1,0,1,0,1,1,1,1,1,1,0
14280195,7,3,3,1,2,65,155,99,10,1,1,1,0,1,1,1,1,1,1,0,0,0
14507328,7,4,3,1,2,39,387,93,9,1,1,0,0,1,0,0,1,0,1,0,1,0
14622676,7,7,5,3,4,140,21,88,9,1,1,1,0,1,0,1,1,1,1,0,1,0
14689566,7,4,3,1,2,79,7,91,10,1,1,1,0,1,1,1,1,1,1,0,1,0
14690722,7,4,3,1,2,50,24,93,9,1,1,0,1,1,1,1,1,1,0,0,1,1
14722138,7,4,3,1,2,72,1,100,10,1,1,0,0,1,0,1,1,1,1,1,0,0
14768009,7,2,3,1,1,120,3,100,8,1,1,1,0,1,0,1,1,1,0,0,1,1
14924671,7,2,3,1,1,45,12,98,9,1,1,1,0,1,0,0,1,1,0,0,0,0
15143069,7,2,3,1,1,55,144,91,9,1,1,1,0,1,0,1,1,1,1,0,0,0
15202053,7,5,3,2,5,115,3,100,10,1,1,1,0,1,0,0,1,1,1,0,1,0
15354514,7,4,3,1,1,54,81,93,10,1,1,0,0,1,0,1,1,1,1,0,1,0
15385386,7,4,3,1,3,85,14,92,9,1,1,1,0,1,0,1,1,1,1,0,1,0
15744112,7,3,3,1,3,40,172,99,10,0,1,1,0,1,1,1,1,1,1,0,0,0
15836025,7,1,3,1,1,45,169,96,10,1,1,1,0,1,0,1,1,0,0,0,0,0
15950496,7,5,3,1,3,79,32,97,9,1,1,1,0,1,1,0,1,1,1,0,0,0
15986129,7,4,5,2,3,130,19,91,9,1,1,0,0,1,0,1,1,1,1,0,0,0
16092235,7,4,3,2,2,78,8,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
16106894,7,2,3,1,1,70,12,98,10,1,1,1,0,1,1,1,1,0,1,0,0,0
16256490,7,2,3,1,1,39,2,90,7,1,1,1,0,1,0,1,1,0,0,0,0,0
16308312,7,2,3,0,1,50,21,77,9,0,1,1,0,1,0,1,1,0,1,0,1,0
16526863,7,16,12,8,14,650,44,96,10,1,1,1,0,1,0,0,1,1,1,1,0,0
16690391,7,4,5,2,4,130,13,88,9,1,1,1,0,1,0,1,1,1,1,0,0,0
16720016,7,2,3,1,1,45,6,97,10,1,1,1,0,1,0,0,1,1,0,0,0,0
16745321,7,4,3,1,3,60,3,67,9,1,1,1,0,1,0,1,1,1,1,0,1,0
16763278,7,2,3,1,1,60,46,97,10,1,1,0,0,1,1,1,1,1,1,1,0,0
16826005,7,3,3,1,2,49,182,93,10,1,1,1,0,1,1,1,1,1,1,0,0,0
16909504,7,2,3,1,1,55,2,80,9,1,1,1,0,1,1,1,1,0,1,0,0,1
16918822,7,6,3,2,4,106,5,75,7,1,0,0,0,1,0,0,1,0,0,0,1,1
16925538,7,6,5,2,5,90,64,96,9,1,1,1,0,1,0,1,1,1,1,1,0,0
16941749,7,2,3,1,1,75,30,96,10,1,1,1,1,1,1,1,1,1,1,1,1,1
17024518,7,6,5,2,2,65,46,89,10,1,1,1,0,1,0,0,1,1,1,0,0,0
17085125,7,4,3,1,2,110,17,96,9,1,1,1,0,1,0,1,1,1,1,0,0,0
17169498,7,2,3,1,1,80,4,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
17236482,7,4,3,1,4,50,14,91,10,0,0,1,0,1,0,0,1,1,1,0,1,0
17324519,7,2,3,1,1,90,25,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
17327134,7,4,3,1,2,73,33,99,10,1,1,1,0,1,1,1,1,1,1,1,0,0
17352448,7,2,3,1,1,100,5,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
17370956,7,4,3,1,1,200,2,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
17396867,7,6,6,2,3,150,112,95,9,1,1,1,0,1,0,1,1,1,1,1,0,0
17431860,7,4,5,2,2,100,3,87,8,1,1,1,0,1,1,1,1,1,1,0,0,0
17486847,7,2,3,0,1,60,99,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
17503940,7,3,3,1,2,56,119,97,10,1,1,1,0,1,0,1,1,0,1,1,1,0
17506769,7,6,5,2,3,104,6,100,10,1,1,0,0,1,0,0,1,1,0,0,0,0
17551527,7,5,8,3,3,151,2,100,10,0,1,1,0,1,0,0,1,0,0,0,0,1
17614567,7,5,3,3,4,100,17,93,10,0,1,0,0,1,0,1,1,1,1,0,0,0
17665109,7,6,5,3,3,72,10,86,8,1,1,0,0,1,0,1,1,1,1,0,0,0
17673874,7,4,3,1,3,76,25,98,9,1,1,0,0,1,0,1,1,0,1,0,0,0
17693255,7,4,3,1,1,75,89,93,10,1,1,1,0,1,0,1,1,0,1,0,0,0
17799205,7,4,3,2,3,80,8,95,9,0,1,0,0,1,0,1,1,1,1,0,0,0
17821404,7,4,4,1,2,70,37,92,8,1,1,0,0,1,0,0,1,0,1,0,0,0
17837435,7,3,3,2,3,200,14,94,9,1,1,0,0,1,0,1,1,1,1,0,0,0
17897867,7,7,8,4,5,199,18,90,10,1,1,1,0,0,0,0,1,1,1,1,0,0
17898393,7,6,5,2,3,57,13,98,10,1,1,1,0,1,0,0,1,0,1,0,0,0
17904395,7,3,3,1,1,95,9,98,9,1,1,0,0,1,1,0,1,1,1,1,0,0
17947576,7,2,3,1,1,50,77,93,10,1,1,1,0,1,0,0,1,0,1,0,0,0
17966826,7,3,5,2,2,85,34,97,10,1,1,0,1,1,0,1,1,1,1,0,0,0
17972032,7,2,3,1,1,280,7,89,9,1,0,0,0,1,0,0,1,1,1,1,1,1
17985357,7,3,3,2,2,80,4,90,9,0,1,1,0,1,0,1,1,0,1,0,0,0
17985534,7,2,3,1,1,100,31,98,10,1,1,1,0,1,1,1,1,1,1,0,0,0
18003404,7,3,3,1,2,60,7,89,8,1,1,1,0,1,0,1,1,1,1,0,0,0
18004380,7,2,3,1,1,79,32,97,10,1,1,1,0,1,0,1,1,0,0,0,0,0
18020696,7,3,5,2,2,180,2,100,10,0,1,1,0,1,0,1,1,1,1,1,0,0
18023201,7,4,3,1,2,100,7,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
18071886,7,2,3,1,1,65,26,99,10,1,1,0,0,1,1,1,1,1,1,1,0,0
18187328,7,3,3,1,2,85,3,100,10,1,0,1,0,1,0,1,1,1,1,0,0,1
18277321,7,3,3,1,2,67,45,97,9,1,1,1,0,1,0,1,1,1,1,0,0,0
18287262,7,4,3,1,2,81,1,100,10,1,1,1,0,1,0,1,1,0,0,1,0,0
18356546,7,2,3,1,1,48,40,96,10,1,1,0,0,1,0,0,1,1,1,0,0,0
18365102,7,2,3,0,2,60,21,96,9,1,1,1,0,1,0,1,1,1,1,0,0,1
18400328,7,3,5,2,2,100,9,98,10,1,1,0,0,1,0,0,1,0,1,0,0,0
18442674,7,6,3,2,3,80,10,94,9,1,1,1,0,1,0,1,1,1,1,0,1,0
18525128,7,2,3,1,1,78,23,100,10,1,1,1,0,1,0,1,1,1,1,0,1,0
18552118,7,4,5,2,4,85,8,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
18580031,7,2,3,1,1,55,39,98,10,1,1,0,0,1,0,1,1,1,1,0,0,0
18580769,7,4,3,2,3,101,11,100,9,1,1,1,0,1,0,1,1,1,1,1,0,0
18614793,7,3,3,1,1,68,73,99,10,1,1,1,0,1,1,0,1,0,1,0,0,0
18765427,7,2,3,0,1,80,12,83,10,1,1,1,0,1,0,0,1,1,1,0,0,0
18780495,7,2,3,1,1,60,13,93,10,1,1,1,0,1,0,1,1,1,1,1,0,0
18810061,7,3,3,1,2,50,19,100,10,1,1,1,0,1,1,1,1,1,1,0,1,0
18899899,7,6,3,2,3,50,99,76,9,1,1,1,0,1,0,0,1,0,1,1,0,0
18970314,7,4,3,1,2,90,63,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
19010396,7,2,3,0,1,38,57,98,10,1,1,0,0,1,0,0,1,0,1,1,1,0
19094281,7,3,3,1,3,38,33,95,10,1,0,0,0,1,0,0,1,1,1,1,0,1
19106176,7,4,3,1,2,72,73,86,9,1,1,1,0,1,0,0,1,1,1,0,0,0
19191852,7,6,5,1,3,69,137,93,9,1,1,1,0,1,0,1,1,0,1,0,0,0
19207696,7,3,3,1,2,90,14,93,9,1,0,1,0,1,0,1,1,1,1,0,0,0
19288685,7,2,3,1,1,65,2,100,10,0,1,0,0,1,0,1,0,1,1,0,0,0
19321406,7,5,3,2,3,223,1,60,10,1,0,0,0,1,0,1,1,1,1,0,0,0
19324111,7,2,3,1,1,47,41,88,9,1,1,1,0,1,1,1,1,1,1,0,1,0
19372396,7,2,3,0,1,59,18,97,9,1,1,1,0,1,0,0,1,1,1,0,0,0
19450853,7,6,5,3,6,145,22,88,9,1,1,1,0,1,0,1,1,1,1,0,1,0
19497767,7,4,5,2,2,75,86,93,9,1,1,1,0,1,0,1,1,1,1,0,0,1
19590691,7,2,3,1,1,65,91,96,10,1,1,0,0,1,1,1,1,0,1,0,0,0
19712899,7,4,4,3,4,90,18,100,10,1,1,0,0,1,1,1,1,1,1,1,0,0
19907992,7,4,3,1,2,129,22,90,10,1,1,1,0,1,0,1,1,0,1,0,0,0
19962348,7,3,3,0,1,167,1,80,8,1,1,1,0,1,0,0,1,1,1,0,0,0
20003867,7,4,3,1,2,72,49,85,9,1,1,1,0,1,0,1,1,1,1,0,0,0
20102443,7,2,3,0,1,30,16,84,9,1,0,0,0,1,0,1,1,0,0,0,0,0
20540703,7,4,3,2,2,40,13,96,9,1,1,1,0,1,0,0,1,0,1,1,0,0
20581910,7,3,3,1,1,60,30,97,9,1,1,1,0,1,0,1,1,1,1,0,0,0
20601188,7,2,3,1,1,45,153,96,10,1,1,1,0,1,0,0,1,0,0,0,0,0
20685321,7,3,3,1,2,50,32,93,10,1,1,0,0,1,1,1,1,1,1,1,0,0
20688704,7,3,3,0,2,50,19,86,9,1,1,1,0,1,0,0,1,1,1,0,0,0
20700281,7,6,3,3,4,300,5,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
20756233,7,2,3,1,1,89,46,100,10,1,1,1,0,1,0,0,1,0,1,1,0,0
20797384,7,4,3,1,1,100,4,100,10,1,1,0,0,1,0,1,1,1,1,0,0,0
20843064,7,4,3,1,1,80,67,98,10,1,1,1,0,1,0,1,1,1,1,1,0,0
20912261,7,3,5,2,2,69,40,87,10,1,1,0,0,1,0,1,1,1,1,0,0,0
20932432,7,4,3,1,2,78,1,60,6,1,1,1,0,1,0,0,1,1,1,0,0,0
20940246,7,2,3,1,1,60,5,92,10,0,1,0,0,1,0,0,0,0,0,0,0,0
20952492,7,2,3,1,1,130,4,100,10,1,0,1,0,1,0,1,1,0,0,0,0,0
20986617,7,2,3,1,2,75,2,40,4,1,1,1,0,1,0,1,1,1,1,0,0,0
21006456,7,2,3,1,1,36,10,86,9,0,1,0,0,1,0,1,1,1,1,1,0,0
21072052,7,3,3,1,2,90,4,95,10,1,1,0,0,1,0,1,1,1,1,0,0,0
21106450,7,4,3,2,3,267,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
21149471,7,6,5,3,5,327,1,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
21186888,7,4,3,2,3,40,31,81,9,0,1,0,0,1,0,1,0,1,1,0,0,0
21199231,7,5,5,3,4,170,1,80,8,1,1,1,0,1,0,1,1,1,1,0,1,0
21231709,7,4,3,1,2,68,58,90,10,1,1,1,0,1,0,0,1,0,1,0,0,0
21261856,7,4,3,1,2,75,2,80,8,1,1,1,0,1,0,1,1,1,1,0,0,0
21306937,7,2,3,1,2,70,42,100,10,1,1,0,0,1,0,1,1,1,1,1,0,0
21329838,7,4,3,1,2,65,11,78,8,1,1,0,0,1,0,0,1,1,1,0,0,0
21330719,7,2,3,1,1,80,29,100,10,1,1,1,0,1,0,1,1,1,1,1,1,0
21419043,7,4,3,1,2,70,53,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
21488063,7,2,3,1,1,85,4,100,10,1,0,1,0,1,0,1,1,1,1,0,0,0
21493826,7,2,3,1,1,39,2,100,10,1,1,0,0,1,1,1,1,1,1,0,0,0
21503404,7,3,3,1,2,64,9,82,10,1,1,1,0,1,0,1,1,1,1,0,0,0
21556948,7,2,3,1,1,95,3,93,7,1,1,1,0,1,0,1,1,1,1,1,0,0
21571669,7,5,5,3,4,149,12,88,9,1,1,1,0,1,0,0,0,1,1,1,0,0
21615812,7,3,5,2,2,136,4,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
21652839,7,5,3,1,1,80,14,83,9,1,1,1,0,1,0,0,1,1,1,0,1,0
21737055,7,6,5,2,2,74,31,92,9,1,1,0,0,1,0,0,1,1,1,0,0,0
21791722,7,4,3,1,2,50,34,91,9,1,1,1,0,1,0,0,1,1,1,0,0,0
21793216,7,3,3,1,2,65,37,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
21832029,7,2,3,0,1,50,63,98,10,1,1,1,0,1,1,0,1,1,1,0,0,0
21845624,7,7,8,4,6,85,35,81,9,1,1,1,0,1,0,0,1,1,1,0,1,0
21903748,7,2,3,1,1,90,20,99,10,1,1,0,0,1,1,1,1,1,1,0,1,0
22023943,7,4,5,2,2,88,45,95,9,1,1,1,0,1,0,1,1,1,1,0,0,0
22027719,7,4,3,2,2,100,21,95,10,0,1,0,0,1,0,1,1,1,0,0,1,0
22116278,7,4,3,1,2,69,39,85,9,1,1,0,0,1,0,1,1,1,1,0,0,0
22169426,7,4,3,1,2,85,48,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
22371452,7,4,3,1,4,60,42,97,9,1,1,1,0,1,1,1,1,0,1,0,0,0
22384697,7,4,3,1,2,50,78,95,9,1,1,0,0,1,0,0,1,1,1,0,0,0
22457511,7,4,3,1,2,69,32,94,9,1,1,1,0,1,0,1,1,1,1,1,0,0
22467254,7,3,3,1,2,44,43,95,9,1,1,0,0,1,0,0,1,1,0,0,1,0
22477734,7,2,3,1,1,50,15,87,9,1,1,1,0,1,0,1,1,1,1,0,0,0
22684273,7,4,4,2,2,450,1,100,8,1,1,0,0,1,0,1,1,1,1,0,0,0
22725629,7,4,3,2,2,52,64,98,10,1,1,1,0,1,0,0,1,1,1,1,0,0
22742217,7,4,3,1,2,62,69,91,10,1,1,0,0,1,0,1,1,0,1,0,0,0
22757601,7,4,5,2,3,200,71,99,10,1,1,1,0,1,0,1,1,1,1,1,0,0
22758090,7,4,3,1,2,69,66,96,9,1,1,1,0,1,0,1,1,1,1,0,0,0
22789313,7,6,3,2,2,70,1,100,10,1,1,1,0,1,0,0,1,1,1,1,0,0
22843749,7,5,3,2,3,60,49,93,9,1,1,1,0,1,0,1,1,1,1,0,0,0
22874249,7,4,3,1,2,94,10,90,9,1,1,1,0,1,0,1,1,1,1,0,0,0
22898013,7,4,3,1,2,60,17,93,9,1,1,1,0,1,0,1,1,1,0,0,0,0
22898661,7,4,4,1,2,48,36,99,9,1,1,1,0,1,1,1,1,1,1,1,0,0
22938578,7,8,5,4,6,200,64,100,10,1,1,0,0,1,0,0,1,1,1,1,0,0
23011614,7,4,5,1,1,200,1,100,10,1,1,1,0,1,1,1,1,1,1,1,0,0
23060794,7,4,3,1,1,80,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
23141312,7,2,3,1,1,600,1,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
23160184,7,4,4,2,3,150,9,100,10,1,1,1,0,1,0,1,1,1,1,1,1,0
23213229,7,4,3,1,2,100,1,100,10,1,0,1,0,1,0,1,1,1,1,0,0,0
23304231,7,2,3,0,1,65,1,100,10,1,1,1,0,1,0,0,1,1,1,0,1,0
23319010,7,5,3,1,3,60,48,88,9,1,1,1,0,1,0,1,1,0,1,0,0,0
23334159,7,3,3,1,2,150,7,100,9,0,1,0,0,1,1,0,1,0,0,0,0,1
23365103,7,3,3,1,2,60,44,90,10,1,1,1,0,1,0,0,1,1,1,0,0,0
23365257,7,6,5,2,5,65,34,96,9,1,1,1,0,1,0,0,1,1,1,0,0,0
23375367,7,6,3,2,3,100,5,72,9,1,1,1,0,1,1,0,1,1,1,0,0,0
23435156,7,2,3,0,1,45,47,97,10,1,1,1,0,1,0,0,1,1,1,1,0,0
23458658,7,4,5,0,3,200,1,100,8,1,1,1,0,1,1,1,1,0,0,0,0,0
23459255,7,2,3,1,1,50,67,99,9,1,1,1,0,1,0,1,1,1,0,0,0,0
23462497,7,3,3,2,2,60,29,95,10,1,0,1,0,1,1,1,1,1,1,0,0,0
23491187,7,4,3,1,2,59,56,86,10,1,1,0,0,1,0,1,1,1,1,0,0,0
23596622,7,2,3,1,1,100,73,98,10,1,1,0,0,1,0,1,1,0,1,1,0,0
23607671,7,6,3,2,6,89,4,100,10,1,0,0,0,1,0,1,1,1,1,0,1,0
23661904,7,4,3,1,2,58,20,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
23679189,7,2,3,1,1,50,9,91,8,1,0,0,0,1,0,1,1,1,0,0,0,0
23683386,7,4,3,2,2,160,12,100,10,1,1,1,0,0,0,0,1,0,1,1,0,0
23696697,7,4,3,1,1,55,5,92,10,1,1,1,0,1,0,1,1,1,1,0,1,0
23708200,7,4,3,2,2,100,15,100,10,0,1,0,0,1,1,1,1,1,1,0,0,1
23709318,7,4,3,1,2,72,91,97,10,1,1,1,0,1,0,1,1,1,1,1,1,0
23724554,7,4,3,1,4,50,5,100,9,1,1,0,0,1,1,1,1,1,1,0,0,0
23807866,7,4,3,1,2,55,24,99,9,0,1,0,0,1,1,0,1,1,1,0,0,0
23815205,7,2,3,0,1,36,1,80,10,1,1,0,0,1,0,1,1,1,1,1,0,0
23858123,7,4,3,1,2,280,46,95,10,1,1,1,0,1,1,1,1,1,1,1,1,1
23872700,7,6,5,2,4,140,1,100,10,1,1,1,0,1,1,1,1,1,1,0,0,0
23913884,7,2,5,1,1,180,2,100,10,1,1,1,0,1,0,1,1,1,0,1,0,0
23932757,7,4,3,1,2,30,3,87,7,1,1,1,0,1,0,0,1,1,1,0,0,0
23956394,7,2,3,1,2,100,13,97,9,0,1,0,0,1,0,0,1,1,1,1,1,0
23976531,7,4,3,1,2,60,19,88,9,1,1,1,0,1,0,1,1,0,0,0,1,0
24055624,7,2,3,1,1,41,3,100,9,1,0,1,0,1,1,1,1,1,0,0,0,0
24070270,7,2,3,1,1,89,1,100,8,1,1,1,0,1,0,1,1,0,0,0,0,0
24078259,7,2,3,1,1,235,2,90,9,1,1,1,0,1,1,1,1,1,1,0,0,0
24082375,7,3,3,1,2,132,3,100,9,1,1,1,0,1,0,1,1,1,1,1,1,0
24131627,7,4,3,1,1,38,2,100,9,1,0,0,0,1,0,0,1,1,1,0,0,0
24199291,7,6,4,1,3,89,62,96,9,1,1,1,0,1,0,0,1,1,1,0,0,0
24234416,7,5,3,1,2,80,90,98,10,1,1,0,0,1,0,0,1,0,1,0,0,0
24238941,7,2,3,0,1,45,25,96,10,1,1,0,0,1,0,1,1,1,1,0,0,0
24241075,7,4,3,1,2,63,20,81,9,0,1,0,0,1,0,1,1,1,1,0,0,0
24255782,7,4,3,2,2,80,7,97,10,1,1,1,0,1,1,0,1,1,1,1,0,0
24274132,7,2,3,1,1,80,6,100,9,1,1,0,0,1,1,0,1,1,1,0,0,0
24298940,7,4,3,1,2,230,17,99,9,1,1,1,0,1,1,0,1,1,1,0,0,0
