neighbourhood_cleansed,accommodates,bathrooms,bedrooms,beds,daily_price,number_of_reviews,review_scores_rating,review_scores_location,TV,WiFi,Air_Condition,Wheelchair_accessible,Kitchen,Breakfast,Elevator,Heating,Washer,Iron,Luggage_dropoff_allowed,Pets_allowed,Smoking_allowed
5,2,3,1,1,48,18,96,10,1,1,0,0,1,0,1,1,1,0,0,0,0
5,5,3,1,2,80,1,100,10,1,1,1,1,1,0,0,1,1,0,0,0,0
5,3,3,1,3,80,1,100,10,1,1,0,0,1,0,1,1,1,0,0,1,0
5,4,3,1,1,69,7,97,10,1,1,0,0,1,0,1,1,1,0,0,1,0
5,6,5,2,3,100,99,94,10,1,1,1,0,1,0,0,1,0,1,0,0,0
5,2,3,0,1,150,1,100,10,1,1,1,0,1,0,1,1,0,0,0,1,0
5,2,3,0,2,39,48,93,10,1,1,0,0,1,0,0,1,1,1,0,0,0
5,3,3,1,3,55,136,82,9,1,0,1,0,1,0,1,1,1,0,0,1,0
5,5,3,1,3,70,29,97,10,1,1,0,0,1,0,0,1,1,1,0,0,0
5,4,3,1,2,95,17,96,9,1,1,1,0,1,0,0,1,0,1,0,0,0
5,4,3,1,3,95,7,97,9,1,1,1,0,1,0,0,1,0,1,0,0,0
5,4,3,1,2,40,418,95,9,1,1,1,0,1,0,0,1,0,1,0,0,0
5,2,3,1,2,75,14,87,9,1,1,0,0,1,0,0,1,1,1,0,1,0
5,4,5,2,2,59,30,92,9,1,1,1,0,1,0,0,1,1,0,0,1,0
5,6,3,1,4,98,65,88,10,0,1,0,1,1,1,1,1,1,0,0,1,0
5,4,3,1,2,84,3,87,10,1,0,1,0,1,0,1,1,1,0,0,0,0
5,2,3,1,2,40,52,86,9,0,1,0,0,1,1,0,1,0,1,1,0,0
5,4,5,1,2,92,274,96,9,1,1,1,0,1,0,0,1,0,1,0,1,0
5,3,3,1,2,79,20,87,9,1,1,0,0,1,0,0,1,1,0,1,0,0
5,4,3,1,4,47,11,95,9,1,0,1,0,1,0,1,1,1,0,0,0,0
5,4,3,1,1,80,14,98,9,1,1,0,0,1,0,0,1,1,1,0,0,0
5,2,3,0,1,55,12,95,9,1,1,1,0,1,0,0,1,0,1,0,0,0
5,6,5,2,3,210,13,91,8,1,1,0,0,1,0,0,1,1,1,0,0,0
5,5,3,2,5,60,138,93,9,1,1,0,0,1,0,1,0,1,1,0,0,0
5,2,3,0,1,49,2,80,9,1,1,0,0,1,0,1,1,1,0,0,1,0
5,4,3,1,4,79,10,74,10,1,1,0,0,1,0,0,1,1,1,0,1,0
4,2,3,1,1,39,20,88,9,1,1,1,0,1,0,1,1,0,1,0,0,0
4,2,3,1,1,200,1,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
4,2,3,1,1,45,8,95,10,1,1,0,0,1,0,0,1,1,1,0,0,1
4,3,3,2,2,60,1,100,10,1,1,0,0,1,0,1,1,1,1,0,0,0
4,4,3,1,1,80,1,80,10,1,1,1,0,0,0,1,1,1,1,0,0,0
4,4,3,0,2,50,1,100,10,1,1,1,0,1,0,1,0,1,1,0,0,0
4,4,3,1,1,55,13,98,9,1,0,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,59,16,93,9,1,1,1,0,1,0,1,1,0,0,0,0,1
4,4,3,1,2,73,14,86,9,1,1,0,0,1,0,1,1,1,1,0,0,0
4,4,3,1,1,90,7,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
4,4,3,1,2,45,1,100,10,1,1,0,0,1,0,1,1,1,1,0,1,0
4,4,3,1,2,80,25,99,10,1,1,1,0,1,0,0,1,1,1,0,0,0
4,2,3,0,1,55,30,93,10,1,1,1,0,1,0,0,1,1,1,0,0,0
4,3,3,1,2,60,17,95,10,1,1,1,0,1,0,0,1,1,1,0,0,0
4,6,3,2,3,55,26,90,10,1,1,0,0,1,0,1,1,1,1,0,1,0
4,4,3,1,1,44,10,92,9,1,1,0,0,1,0,1,1,1,1,0,0,0
4,6,8,3,3,149,2,100,9,1,1,1,0,1,0,0,1,1,1,0,0,0
4,2,3,1,1,100,3,93,9,1,1,1,0,1,0,0,1,1,0,1,0,0
4,3,5,1,1,40,9,93,9,1,1,1,0,1,0,0,1,1,1,0,1,0
4,4,3,1,2,59,14,97,10,1,1,1,0,1,0,1,1,0,1,0,0,0
4,4,3,1,2,97,1,100,8,1,1,1,0,1,0,0,1,1,1,0,0,0
4,3,3,1,2,45,5,100,10,1,0,1,0,1,0,1,1,1,1,0,0,0
4,5,3,1,1,190,6,90,10,1,1,0,0,1,0,1,1,1,1,0,0,0
4,4,3,2,3,124,1,60,6,1,1,0,0,1,0,1,1,1,1,0,0,0
4,6,5,2,4,119,16,99,9,1,1,1,0,1,0,1,1,0,1,0,0,0
4,2,3,0,1,60,7,97,10,1,1,1,0,1,0,0,1,1,1,0,0,0
4,2,3,1,2,52,2,100,10,0,1,0,0,1,1,1,1,1,1,0,0,0
4,4,3,2,2,140,1,100,10,1,0,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,50,12,95,10,1,1,1,0,1,0,1,1,0,1,0,0,0
4,4,3,1,1,67,2,90,10,1,1,1,0,1,0,1,1,0,1,0,1,0
4,4,3,1,1,79,18,97,9,1,1,0,0,1,0,0,1,1,1,1,1,0
4,4,3,1,1,45,7,94,9,1,1,1,0,1,0,0,1,1,1,0,0,0
4,2,3,1,2,80,4,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
4,3,3,1,2,110,2,100,9,1,1,1,0,1,0,1,1,0,1,0,0,0
4,6,5,2,4,149,6,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
4,2,3,0,1,50,16,100,10,1,1,1,0,1,0,1,1,0,1,0,0,0
4,5,3,1,3,59,10,66,8,1,1,0,0,1,0,1,1,1,1,0,0,0
4,4,5,2,3,120,3,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
4,2,3,1,1,85,2,100,9,1,1,0,0,1,0,1,1,1,0,0,0,1
4,2,3,0,1,68,7,100,10,1,1,0,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,135,7,100,10,1,0,1,0,1,0,1,1,1,1,0,1,0
4,3,3,1,1,80,3,87,10,1,1,0,0,1,0,1,1,1,1,0,0,0
4,4,3,1,2,59,1,80,10,1,1,1,0,1,0,0,1,1,1,0,0,0
4,4,3,1,1,69,11,93,10,1,1,1,0,1,0,0,1,1,1,0,0,0
4,4,4,1,2,77,12,95,10,1,1,1,0,1,0,0,1,1,1,0,0,0
4,2,3,0,1,45,1,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
4,3,3,1,2,70,9,98,9,1,1,1,0,1,0,1,1,0,1,0,0,0
4,3,3,1,2,44,3,100,10,1,1,1,0,1,0,1,1,1,0,0,0,0
4,4,3,2,2,100,4,95,10,1,1,0,0,1,0,1,1,1,1,0,1,0
4,3,3,1,1,20,1,100,10,1,0,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,70,1,100,10,1,0,1,0,1,0,1,1,1,0,0,0,1
4,2,3,1,2,60,6,100,10,1,1,1,0,1,0,0,1,1,0,0,0,1
4,4,3,1,1,65,4,95,10,1,1,1,0,1,0,1,1,1,0,0,0,0
4,3,3,1,3,55,1,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
4,3,3,1,2,100,1,80,10,1,1,0,0,1,0,1,1,1,1,0,0,0
4,4,3,1,1,60,1,100,10,0,1,1,0,1,1,1,1,1,0,0,0,0
5,3,3,1,2,90,45,97,10,1,1,0,1,1,0,0,1,1,1,1,0,0
5,4,3,1,1,75,127,85,9,1,1,1,0,1,0,0,1,1,1,0,1,0
5,4,3,1,3,85,28,98,9,1,1,1,0,1,0,0,1,1,1,0,1,0
5,2,3,1,1,130,10,90,9,1,1,1,0,1,0,0,1,1,1,0,0,0
5,4,3,1,4,59,80,97,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5,2,3,1,1,77,119,96,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5,3,3,1,2,80,8,100,9,1,1,0,0,1,0,0,1,1,1,0,1,1
5,6,3,2,4,90,43,91,9,1,1,1,0,1,0,0,1,1,1,0,1,0
5,4,3,1,4,95,138,96,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5,4,3,1,2,52,261,97,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5,2,3,0,1,187,1,60,10,1,1,0,0,1,0,1,1,1,1,0,0,0
5,2,3,2,4,45,6,97,9,1,1,1,0,1,0,0,1,1,1,0,0,0
5,2,3,0,1,60,348,89,10,1,1,1,0,1,0,0,1,0,1,0,1,1
5,1,3,0,1,85,7,97,10,1,1,0,0,1,0,1,1,1,1,0,0,0
5,2,3,1,1,63,5,96,10,0,0,0,0,1,1,1,1,1,1,1,1,0
5,6,4,2,3,130,239,98,9,1,1,1,0,1,0,0,1,1,1,0,1,0
5,2,3,0,1,60,194,82,9,1,1,1,0,1,0,1,1,0,1,0,0,0
5,3,3,1,2,70,233,92,10,1,1,0,0,1,0,1,1,1,1,0,0,0
5,2,3,0,1,65,22,97,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5,2,3,1,1,75,2,100,8,1,1,0,1,1,0,1,1,1,1,0,0,0
5,6,5,2,5,95,17,82,8,1,1,1,0,1,0,0,1,1,1,0,0,0
5,2,3,1,2,59,171,96,10,1,1,1,0,1,0,0,1,0,1,1,0,0
5,2,5,1,2,45,6,97,9,1,0,1,0,1,0,1,1,1,1,0,1,0
5,4,3,1,1,55,17,95,9,1,1,1,0,1,0,0,1,1,1,0,0,0
5,2,3,1,1,66,102,98,9,1,1,1,0,1,0,1,1,0,1,0,0,0
5,5,3,2,2,99,429,96,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5,2,3,1,2,90,1,100,10,1,1,1,0,1,0,1,1,1,0,0,1,0
5,3,3,1,2,55,62,93,9,1,1,1,0,1,0,0,1,1,1,0,0,0
5,2,3,0,1,55,86,80,9,1,1,0,0,1,0,0,1,1,1,0,1,1
5,4,3,2,2,60,54,99,9,1,1,0,0,1,0,0,1,1,1,1,0,0
5,5,3,2,3,80,485,96,10,1,1,1,0,1,0,1,1,0,1,0,0,0
5,5,5,3,3,250,19,99,9,1,1,0,0,1,0,1,1,1,1,0,0,0
5,3,3,1,2,70,7,100,10,1,0,1,0,1,0,1,1,1,1,0,0,0
5,3,3,1,2,50,45,97,9,1,1,1,0,1,0,1,1,1,0,0,0,0
5,2,5,1,1,100,20,95,9,1,1,1,1,1,0,0,1,1,1,0,0,0
5,5,3,2,3,56,65,86,9,1,1,0,0,1,0,1,1,1,1,0,1,0
5,2,3,0,1,77,72,83,9,1,1,1,0,1,0,0,1,1,1,0,0,0
5,2,3,1,1,60,13,94,8,1,1,1,0,1,0,0,1,1,1,0,1,0
5,4,3,1,2,50,13,97,9,1,1,1,0,1,0,0,1,1,1,0,0,0
5,3,3,1,1,71,67,98,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5,2,3,1,1,55,171,93,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5,5,5,2,4,160,56,96,10,0,1,0,0,1,1,0,1,1,1,1,0,0
5,2,3,1,1,10,2,100,10,1,1,0,0,1,0,1,1,1,0,0,1,1
5,4,5,2,3,120,169,94,10,1,1,1,0,1,0,1,1,1,0,0,0,0
5,5,3,2,3,94,66,96,9,1,1,1,0,1,0,0,1,1,1,0,0,0
5,2,3,1,1,179,9,89,10,1,1,0,0,1,0,0,1,1,1,1,0,0
5,3,3,1,3,40,6,93,9,1,1,0,1,1,0,1,1,1,0,0,1,1
5,4,3,2,2,80,45,87,10,1,1,0,0,1,0,1,1,1,1,0,1,0
5,4,3,1,2,55,296,96,10,1,1,0,0,1,0,0,1,1,1,1,1,0
5,2,3,1,2,65,10,92,10,1,1,1,1,1,0,1,1,1,0,0,0,0
5,3,3,1,2,79,352,96,9,1,1,1,0,1,0,0,1,1,1,0,1,0
5,2,3,1,1,100,51,98,10,1,1,1,0,1,0,0,1,1,1,0,0,0
5,3,3,0,2,85,3,100,9,1,0,1,0,1,0,1,1,0,1,0,0,1
5,2,3,0,1,160,1,100,8,1,1,0,0,1,0,1,1,1,1,0,0,0
5,4,3,2,2,100,3,100,9,1,1,1,0,1,0,0,1,1,1,0,0,0
5,2,3,1,1,53,5,92,9,1,1,1,0,1,0,0,1,1,1,0,0,0
5,5,5,1,3,79,202,94,10,1,1,1,0,1,0,0,1,1,1,0,0,0
4,7,8,4,5,518,6,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,240,2,100,10,1,1,1,0,1,0,1,1,1,0,1,1,0
4,4,3,2,4,50,7,91,8,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,280,2,100,10,1,1,1,0,1,0,1,1,1,0,1,1,0
4,3,3,1,1,183,2,100,8,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,80,4,100,10,1,1,1,0,1,0,1,1,1,1,0,1,0
4,3,3,1,2,60,43,100,9,1,1,1,0,1,0,0,1,1,1,1,0,0
4,2,3,1,1,58,6,87,9,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,67,22,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,3,3,1,2,50,1,100,8,1,1,1,0,1,0,1,1,1,0,0,0,1
4,6,5,2,4,200,2,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,3,3,1,2,80,4,70,10,0,1,1,0,1,1,1,1,1,0,0,0,1
4,2,3,0,1,69,34,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,5,3,3,70,26,96,10,1,1,1,0,1,0,0,1,1,1,0,1,1
4,4,3,2,2,61,29,93,9,1,1,1,0,1,0,1,1,1,1,0,0,0
4,3,3,1,2,55,11,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,6,3,3,5,140,12,97,10,1,1,0,0,1,0,1,1,1,1,1,1,0
4,2,3,1,1,76,31,91,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,65,25,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,0,2,85,9,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,5,3,2,3,150,2,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,8,3,3,4,120,41,98,10,1,1,1,0,1,0,0,1,1,1,1,1,0
4,8,3,3,4,120,34,98,10,1,1,1,0,1,0,0,1,1,1,1,1,0
4,4,3,1,2,75,42,97,9,1,1,1,0,1,0,0,1,1,1,1,1,0
4,4,3,1,2,59,4,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,5,1,1,60,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,2,65,4,47,7,1,1,1,0,1,0,1,1,1,1,0,0,0
4,5,3,2,3,52,4,65,7,1,1,0,0,1,0,1,1,1,1,0,1,1
4,6,5,3,4,120,9,89,9,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,0,2,78,1,80,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,6,5,3,6,90,6,87,9,1,1,1,0,1,0,1,1,1,1,0,0,0
4,7,6,3,5,135,7,100,9,1,1,1,0,1,0,1,1,1,1,0,1,0
4,4,3,1,2,85,6,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,2,60,7,97,9,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,2,80,5,92,8,1,1,1,0,1,0,1,1,1,0,0,0,1
4,4,3,1,1,79,8,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,3,3,1,2,57,5,84,9,1,1,1,0,1,0,1,1,1,1,0,0,0
4,3,3,1,2,69,3,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,2,70,5,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,5,3,1,3,70,2,100,8,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,1,75,17,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,5,2,2,120,9,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,6,8,3,5,195,7,97,10,1,1,1,0,1,0,0,1,1,1,1,0,0
4,2,3,1,2,90,12,100,10,1,1,1,0,1,0,1,1,1,1,0,1,0
4,4,3,1,2,49,48,99,9,1,1,1,0,1,0,1,1,0,1,0,1,1
4,5,3,1,3,64,16,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,2,40,12,97,9,1,1,0,0,1,0,1,1,1,1,1,0,0
4,4,3,2,2,140,4,95,10,1,1,1,0,1,0,1,1,1,1,0,1,0
4,4,3,2,3,65,12,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,85,24,94,10,1,1,1,0,1,0,1,1,1,1,0,1,0
4,2,3,1,1,80,4,85,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,1,45,20,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,5,3,2,3,70,10,94,9,1,1,1,0,1,0,1,1,1,1,0,0,0
4,5,5,2,3,84,6,77,9,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,81,8,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,5,3,1,3,50,2,100,8,1,1,0,0,1,0,1,1,1,1,0,1,1
4,4,3,1,1,60,15,97,10,1,1,1,0,1,0,0,1,1,1,1,1,0
4,4,3,1,2,60,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,6,5,2,4,129,9,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,132,2,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,0,80,5,96,9,1,1,1,0,1,0,0,1,1,1,1,1,0
4,4,3,1,1,49,2,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,3,3,1,2,55,15,99,9,1,1,1,0,1,0,1,1,1,1,0,1,0
4,2,3,2,3,149,2,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,3,5,2,2,150,16,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,2,55,4,95,10,1,1,1,0,1,0,1,1,1,1,0,1,0
4,4,4,1,1,3000,1,80,8,1,1,1,0,1,0,0,1,1,1,1,0,0
4,3,3,1,2,102,2,100,8,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,69,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,0,1,80,7,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,45,4,100,10,1,1,1,0,1,0,1,1,1,1,0,1,0
4,4,3,2,2,45,5,88,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,2,2,103,1,80,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,3,3,80,8,100,10,1,1,0,0,1,0,1,1,1,1,1,0,0
5,4,3,1,1,59,80,81,9,1,1,1,0,1,0,1,1,1,1,0,1,0
5,5,5,2,3,100,49,98,9,1,1,1,0,1,0,0,1,1,1,1,0,0
5,4,3,1,2,93,42,96,10,1,1,0,0,1,0,1,1,1,1,1,0,0
5,4,3,1,2,63,31,93,9,1,1,1,0,1,0,0,1,1,1,1,1,0
5,3,3,1,2,70,175,89,9,1,1,1,0,1,0,1,1,1,1,0,0,0
5,3,3,1,2,90,31,85,9,1,1,0,0,1,0,1,1,1,1,0,0,1
5,4,3,1,1,70,7,80,9,1,1,1,1,1,0,1,1,1,1,0,0,0
5,4,5,2,3,317,1,80,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,5,5,2,4,238,1,80,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,1,1,40,21,88,9,1,1,1,0,1,0,0,1,1,1,1,1,0
5,4,5,2,4,117,299,85,10,1,1,1,0,1,0,1,1,1,1,0,1,0
5,9,3,2,6,218,78,90,10,1,1,1,1,1,0,0,1,1,1,1,1,0
5,3,3,3,3,70,6,90,9,1,1,0,0,1,0,1,1,1,1,1,1,0
5,4,3,2,4,75,150,94,10,1,1,1,0,1,0,1,1,1,1,0,1,0
5,4,3,1,1,60,12,90,9,1,1,1,0,1,0,0,1,1,1,1,0,0
5,4,3,1,2,58,23,95,9,1,1,1,0,1,0,1,1,1,1,0,0,0
5,5,5,2,2,159,16,97,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,2,3,0,2,50,22,90,10,1,1,0,0,1,0,1,1,1,1,1,1,0
5,4,3,1,2,75,495,97,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,5,3,2,3,100,32,96,9,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,2,90,23,90,9,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,2,98,31,94,10,1,1,1,0,1,0,0,1,1,1,0,1,1
5,5,3,2,4,168,27,92,9,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,2,80,22,91,10,1,1,1,0,1,0,1,1,1,1,0,1,0
5,2,3,0,1,40,10,94,10,1,1,1,0,1,0,0,1,1,0,1,0,1
5,4,3,1,2,69,45,77,9,1,1,1,0,1,0,1,1,1,1,0,1,0
5,8,5,3,4,250,183,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,1,1,90,104,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,5,3,2,3,132,93,96,10,1,1,1,0,1,0,0,1,1,1,1,1,0
5,2,3,1,1,60,40,98,9,1,1,1,0,0,0,1,1,1,1,1,0,0
5,11,8,4,9,300,128,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,6,3,2,4,83,82,86,9,1,1,1,0,1,0,1,1,1,1,0,1,0
5,3,3,1,2,99,17,88,8,1,1,1,0,1,0,1,1,1,1,0,0,0
5,6,3,2,6,100,102,95,9,1,1,1,0,1,0,1,1,1,1,0,0,0
5,3,3,1,3,50,58,94,9,1,1,1,0,1,0,1,1,1,1,0,0,0
5,5,3,2,3,33,12,88,9,1,1,1,0,1,0,1,1,1,0,1,0,0
5,8,5,2,5,120,78,92,9,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,1,2,45,30,95,9,0,1,0,1,1,1,1,1,1,1,0,0,1
5,3,3,1,3,100,37,96,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,6,5,3,6,250,9,91,9,1,1,1,1,1,0,0,1,1,1,1,0,0
5,4,3,1,2,80,35,97,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,6,5,2,5,189,179,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,1,70,15,97,9,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,5,2,4,90,20,93,9,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,1,1,60,27,99,9,1,1,1,0,1,0,0,1,1,1,1,0,0
5,4,3,2,4,80,129,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,2,4,90,11,98,9,1,1,1,1,1,0,1,1,1,1,0,0,0
5,4,5,2,2,100,49,92,9,1,1,1,0,1,0,0,1,1,1,0,0,1
5,4,5,1,2,75,4,90,9,1,1,1,0,1,0,1,1,1,1,0,0,0
5,3,3,1,2,75,8,78,8,1,1,1,0,1,0,1,1,1,0,0,0,1
5,3,3,1,2,80,13,95,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,6,3,2,4,79,382,96,10,1,1,1,0,1,0,0,1,1,1,0,0,1
5,6,5,2,4,185,5,93,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,3,4,2,2,94,24,96,10,1,1,1,0,1,0,1,1,1,1,0,1,0
5,4,3,1,2,60,43,93,9,1,1,0,0,1,0,0,1,1,1,1,1,1
5,4,5,2,3,99,79,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,1,2,35,36,99,9,1,1,0,0,1,0,1,1,1,1,1,0,0
5,2,3,1,1,65,17,93,9,1,1,1,0,1,0,0,1,1,1,0,1,1
5,4,3,1,2,73,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,3,3,1,2,132,7,80,9,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,1,1,50,4,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,1,1,90,11,98,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,2,3,1,1,50,164,99,10,1,1,1,0,1,0,0,1,1,1,1,1,0
5,3,3,1,2,50,90,94,9,1,1,0,0,1,0,1,1,1,1,1,0,0
5,3,3,1,1,85,8,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,0,1,59,199,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,2,90,82,99,10,1,1,0,0,1,0,1,1,1,1,1,0,0
5,4,3,2,2,69,7,93,10,1,1,0,1,1,0,1,1,1,1,1,1,0
5,6,5,3,6,249,2,100,10,1,1,0,0,1,0,1,1,1,1,1,0,0
5,4,3,1,1,100,5,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,2,50,75,91,9,1,1,1,0,1,0,1,1,0,1,0,1,1
5,3,3,1,2,75,62,99,9,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,1,1,45,14,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,3,3,1,2,78,99,100,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,3,5,1,2,205,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,3,3,1,1,79,214,95,9,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,0,1,65,41,99,10,1,1,1,1,1,0,1,1,1,1,0,0,0
5,4,3,1,2,41,229,93,9,1,1,1,0,1,0,0,1,0,1,1,1,1
5,3,3,1,2,170,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,2,82,24,95,9,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,3,60,2,100,10,1,1,0,0,1,0,0,1,1,1,1,0,1
5,6,5,2,5,120,11,87,10,1,1,1,0,1,0,1,1,1,1,0,1,0
5,4,3,1,2,70,211,96,10,1,1,1,1,1,0,1,1,1,1,0,0,0
4,2,3,0,1,180,3,100,9,1,1,1,0,1,0,1,1,1,0,1,1,1
4,2,3,1,1,60,5,100,10,1,1,1,0,1,0,1,1,1,1,1,0,0
4,5,3,1,1,59,6,87,9,1,1,1,0,1,0,1,1,1,1,0,1,1
4,5,3,1,3,55,63,100,9,1,1,1,0,1,0,1,1,1,1,1,0,0
4,4,3,1,2,60,5,88,10,1,1,1,0,1,0,1,1,1,1,0,0,1
4,4,3,1,2,70,32,100,10,1,1,1,0,1,0,1,1,1,1,1,0,0
4,5,3,2,3,70,7,100,10,1,1,1,0,1,0,1,1,1,1,0,1,1
4,4,3,1,2,45,46,99,10,1,1,1,0,1,0,1,1,1,1,0,0,1
4,4,3,2,4,290,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,1
4,4,3,1,4,120,3,100,10,1,1,1,0,1,0,1,1,1,1,1,0,0
4,2,3,0,1,50,4,95,9,1,1,1,0,1,0,0,1,1,1,1,1,1
4,3,3,1,1,100,2,100,10,1,1,1,0,1,0,1,1,1,1,0,1,1
4,4,5,1,1,100,1,100,10,1,1,1,0,1,0,1,1,1,1,1,0,0
4,4,3,1,1,89,9,98,10,1,1,1,0,1,0,1,1,1,1,1,0,0
4,2,3,1,1,79,6,83,10,1,1,1,0,1,0,1,1,1,1,0,1,1
4,4,3,1,1,55,4,100,10,1,1,1,0,1,0,1,1,1,1,0,0,1
5,6,5,3,4,280,133,98,10,1,1,1,0,1,0,1,1,1,1,1,0,0
5,6,5,2,4,150,22,92,10,1,1,1,1,1,0,0,1,1,1,1,0,1
